rating_diff,player,square,moved_piece,moved_from,count
144,black,60,knight,19,1
144,black,60,knight,10,3
144,black,60,knight,21,2
144,black,62,queen,22,1
144,black,62,queen,37,2
144,black,62,queen,44,1
144,black,62,queen,26,1
144,black,62,queen,42,1
144,black,62,queen,45,1
144,black,62,queen,10,1
144,black,62,queen,20,1
144,black,62,queen,31,1
144,black,62,queen,38,1
144,black,62,queen,46,1
144,black,62,queen,15,1
144,black,62,queen,7,1
144,black,62,queen,14,1
144,black,62,bishop,14,1
144,black,62,bishop,34,1
144,black,62,bishop,18,1
144,black,62,bishop,31,1
144,black,62,bishop,43,1
144,black,62,bishop,20,1
144,black,62,bishop,42,1
144,black,62,pawn,34,1
144,black,62,pawn,26,1
144,black,62,rook,58,1
144,black,62,rook,36,1
144,black,62,rook,4,1
144,black,62,rook,3,1
144,black,62,rook,10,1
144,black,62,rook,9,1
144,black,62,rook,17,1
144,black,62,rook,8,2
144,black,62,rook,18,1
144,black,62,rook,22,1
144,black,62,rook,12,2
144,black,62,rook,20,2
144,black,62,rook,23,1
144,black,62,rook,39,1
144,black,62,rook,60,1
144,black,62,knight,12,1
144,black,62,knight,8,1
144,black,62,knight,10,1
144,black,62,knight,16,1
144,black,62,knight,26,1
144,black,62,knight,37,1
144,black,62,knight,21,1
144,black,62,king,62,1
144,black,45,rook,3,1
144,black,20,rook,16,1
144,black,27,rook,13,1
144,black,19,rook,6,1
144,black,19,rook,5,1
144,black,11,queen,20,1
144,black,58,queen,20,1
144,black,58,queen,34,1
144,black,58,knight,13,1
144,black,58,knight,22,1
144,black,58,bishop,36,1
144,black,58,bishop,27,1
144,black,47,queen,52,1
144,black,43,queen,34,1
144,black,59,bishop,25,1
144,black,59,knight,21,2
144,black,59,knight,11,1
144,black,59,knight,14,2
144,black,59,knight,20,3
144,black,59,knight,13,1
144,black,59,knight,26,2
144,black,59,knight,9,1
144,black,59,knight,12,1
144,black,59,queen,29,1
144,black,55,rook,3,1
144,black,55,rook,14,2
144,black,55,rook,9,1
144,black,55,pawn,38,2
144,black,52,queen,19,1
144,black,52,queen,30,2
144,black,52,bishop,20,1
144,black,34,rook,14,2
144,black,36,queen,5,2
144,black,36,queen,2,2
144,black,36,queen,42,2
144,black,36,rook,48,2
144,black,63,rook,23,1
144,black,63,queen,18,1
144,black,54,bishop,21,1
144,black,53,knight,28,1
144,black,53,knight,12,2
144,black,53,rook,14,1
144,black,29,bishop,11,1
144,black,29,bishop,18,1
32,white,4,queen,59,1
32,white,4,queen,24,2
32,white,4,queen,55,1
32,white,4,queen,63,1
32,white,4,queen,36,3
32,white,4,queen,52,3
32,white,4,queen,42,4
32,white,4,queen,19,1
32,white,4,queen,58,1
32,white,4,queen,12,2
32,white,4,queen,61,1
32,white,4,queen,25,1
32,white,4,queen,43,1
32,white,4,bishop,33,7
32,white,4,bishop,42,5
32,white,4,bishop,25,1
32,white,4,bishop,43,1
32,white,4,bishop,53,1
32,white,4,bishop,16,1
32,white,4,bishop,55,1
32,white,4,bishop,51,1
32,white,4,bishop,38,1
32,white,4,knight,45,4
32,white,4,knight,43,1
32,white,4,knight,53,1
32,white,4,knight,42,1
32,white,4,knight,62,1
32,white,6,rook,3,2
32,white,6,rook,59,4
32,white,6,rook,62,1
32,white,6,rook,57,1
32,white,6,rook,60,3
32,white,6,rook,61,4
32,white,6,rook,28,1
32,white,6,rook,53,4
32,white,6,rook,54,1
32,white,6,rook,44,1
32,white,6,bishop,44,1
32,white,6,bishop,42,2
32,white,6,bishop,54,2
32,white,6,bishop,51,2
32,white,6,bishop,53,5
32,white,6,bishop,23,1
32,white,6,bishop,37,1
32,white,6,bishop,16,1
32,white,6,bishop,55,1
32,white,6,bishop,28,1
32,white,6,bishop,27,1
32,white,6,bishop,35,1
32,white,6,bishop,45,1
32,white,6,queen,42,1
32,white,6,queen,61,3
32,white,6,queen,54,2
32,white,6,queen,26,2
32,white,6,queen,36,4
32,white,6,queen,34,1
32,white,6,queen,1,1
32,white,6,queen,63,4
32,white,6,queen,31,1
32,white,6,queen,38,1
32,white,6,queen,45,1
32,white,6,queen,55,3
32,white,6,queen,49,1
32,white,6,queen,59,3
32,white,6,queen,56,1
32,white,6,queen,62,1
32,white,6,queen,52,1
32,white,6,queen,37,1
32,white,6,queen,50,2
32,white,6,queen,58,1
32,white,6,queen,40,1
32,white,6,queen,33,3
32,white,6,queen,9,1
32,white,6,queen,39,3
32,white,6,queen,35,3
32,white,6,queen,43,2
32,white,6,queen,51,3
32,white,6,queen,60,3
32,white,6,queen,28,2
32,white,6,queen,18,1
32,white,6,queen,53,1
32,white,6,knight,45,3
32,white,6,knight,53,1
32,white,6,knight,47,1
32,white,6,knight,37,1
32,white,6,knight,44,1
32,white,6,knight,33,2
32,white,6,knight,43,1
32,white,6,knight,50,1
32,white,6,knight,14,1
32,white,6,knight,36,2
32,white,6,knight,52,1
32,white,6,knight,35,1
32,white,6,pawn,34,1
32,white,15,queen,41,1
32,white,15,queen,50,1
32,white,15,queen,42,2
32,white,15,queen,35,3
32,white,15,queen,59,2
32,white,15,queen,58,1
32,white,15,queen,63,3
32,white,15,queen,36,1
32,white,15,queen,55,1
32,white,15,queen,31,1
32,white,15,queen,21,1
32,white,15,queen,27,1
32,white,15,bishop,43,1
32,white,15,knight,46,1
32,white,15,knight,52,1
32,white,15,rook,39,1
32,white,15,rook,55,1
32,white,15,rook,54,1
32,white,15,rook,53,1
32,white,22,rook,49,1
32,white,38,rook,57,2
32,white,38,rook,49,1
32,white,38,knight,37,1
32,white,31,pawn,47,1
32,white,14,rook,50,1
32,white,33,rook,40,1
32,white,25,pawn,28,1
32,white,29,rook,39,1
32,white,29,queen,63,1
32,white,5,rook,52,1
32,white,5,rook,56,1
32,white,5,queen,43,1
32,white,5,queen,9,1
32,white,5,knight,45,1
32,white,5,pawn,44,1
32,white,7,rook,1,1
32,white,7,rook,34,1
32,white,7,rook,58,1
32,white,7,queen,29,1
32,white,7,queen,37,1
32,white,7,queen,19,1
32,white,7,queen,35,1
32,white,7,queen,33,1
32,white,7,queen,43,1
32,white,7,knight,14,1
32,white,23,rook,57,1
32,white,11,rook,54,1
32,white,12,rook,30,1
32,white,12,bishop,51,1
32,white,12,bishop,25,1
32,white,12,queen,49,1
32,white,12,queen,56,1
32,white,12,knight,36,1
32,white,12,knight,37,1
32,white,12,pawn,45,1
32,white,2,queen,40,1
32,white,2,knight,41,1
32,white,55,pawn,54,2
32,white,1,knight,43,1
32,white,21,rook,44,1
32,white,21,rook,58,1
32,white,21,rook,60,1
32,white,21,queen,22,2
32,white,21,queen,43,1
32,white,21,queen,62,1
32,white,21,queen,53,1
32,white,21,queen,52,1
32,white,21,queen,60,1
32,white,21,queen,41,1
32,white,19,knight,53,1
32,white,19,bishop,51,1
32,white,28,pawn,35,1
32,white,28,bishop,33,1
32,white,42,bishop,59,1
32,white,50,pawn,43,1
32,white,35,rook,49,1
32,white,26,rook,11,1
32,white,17,queen,56,1
32,white,46,queen,18,1
32,white,37,queen,0,1
32,white,10,queen,17,1
32,white,10,queen,16,1
32,white,27,queen,36,1
32,black,58,bishop,34,2
32,black,58,knight,22,1
32,black,58,knight,17,1
32,black,58,knight,10,1
32,black,58,knight,27,1
32,black,58,knight,4,1
32,black,58,queen,13,1
32,black,58,pawn,39,1
32,black,58,pawn,38,1
32,black,58,pawn,30,2
32,black,42,bishop,15,1
32,black,42,rook,20,2
32,black,42,rook,12,1
32,black,42,rook,23,1
32,black,42,rook,14,1
32,black,42,rook,10,1
32,black,42,pawn,39,1
32,black,8,rook,1,1
32,black,60,queen,32,3
32,black,60,queen,31,1
32,black,60,queen,13,1
32,black,60,queen,0,1
32,black,60,queen,12,1
32,black,60,queen,20,1
32,black,60,pawn,38,1
32,black,60,pawn,34,2
32,black,60,pawn,27,1
32,black,60,pawn,37,1
32,black,60,knight,21,2
32,black,60,knight,27,1
32,black,60,knight,19,1
32,black,60,knight,10,2
32,black,60,knight,36,1
32,black,60,bishop,25,6
32,black,60,bishop,18,2
32,black,60,bishop,27,1
32,black,60,bishop,24,1
32,black,60,bishop,11,1
32,black,60,bishop,29,1
32,black,60,rook,27,1
32,black,60,rook,15,2
32,black,60,rook,7,1
32,black,52,rook,1,1
32,black,52,rook,14,1
32,black,52,rook,9,1
32,black,52,queen,0,1
32,black,52,knight,13,1
32,black,54,rook,6,1
32,black,54,rook,2,1
32,black,54,knight,28,1
32,black,54,knight,10,1
32,black,55,queen,27,1
32,black,55,queen,30,1
32,black,55,rook,14,1
32,black,55,rook,7,1
32,black,55,knight,26,1
32,black,62,rook,60,1
32,black,62,rook,3,1
32,black,62,rook,4,3
32,black,62,rook,5,4
32,black,62,rook,58,1
32,black,62,rook,10,1
32,black,62,rook,2,1
32,black,62,rook,21,1
32,black,62,rook,61,1
32,black,62,knight,21,5
32,black,62,knight,19,1
32,black,62,knight,23,1
32,black,62,knight,13,1
32,black,62,knight,22,1
32,black,62,queen,2,3
32,black,62,queen,29,2
32,black,62,queen,1,1
32,black,62,queen,30,1
32,black,62,queen,14,1
32,black,62,queen,21,1
32,black,62,queen,26,1
32,black,62,bishop,11,1
32,black,62,bishop,38,1
32,black,62,bishop,25,1
32,black,62,bishop,13,1
32,black,62,pawn,21,1
32,black,35,rook,12,1
32,black,63,knight,23,1
32,black,63,knight,12,1
32,black,63,knight,21,2
32,black,63,queen,26,1
32,black,63,queen,10,1
32,black,63,queen,4,1
32,black,63,queen,0,1
32,black,63,queen,9,1
32,black,63,rook,4,2
32,black,63,rook,62,1
32,black,63,rook,0,1
32,black,63,rook,30,1
32,black,61,knight,8,1
32,black,61,pawn,24,1
32,black,61,rook,40,1
32,black,53,queen,13,1
32,black,53,queen,5,1
32,black,53,queen,31,1
32,black,53,queen,4,1
32,black,53,rook,10,1
32,black,53,bishop,13,1
32,black,53,pawn,46,1
32,black,59,knight,12,1
32,black,59,queen,2,1
32,black,33,knight,12,1
32,black,38,rook,3,1
32,black,38,rook,5,1
32,black,56,knight,12,1
32,black,56,knight,20,1
32,black,31,pawn,14,2
32,black,44,pawn,37,1
32,black,44,knight,18,2
32,black,44,knight,25,1
32,black,44,knight,39,1
32,black,44,rook,48,1
32,black,44,rook,51,1
32,black,43,bishop,11,1
32,black,43,knight,18,1
32,black,43,queen,3,1
32,black,51,bishop,26,1
32,black,51,rook,10,1
32,black,24,pawn,17,1
38,white,4,queen,24,2
38,white,4,queen,54,1
38,white,4,queen,52,1
38,white,4,queen,38,2
38,white,4,queen,39,4
38,white,4,queen,21,1
38,white,4,queen,20,1
38,white,4,queen,29,1
38,white,4,queen,19,1
38,white,4,queen,55,1
38,white,4,queen,36,3
38,white,4,queen,45,1
38,white,4,queen,33,1
38,white,4,queen,34,1
38,white,4,queen,56,1
38,white,4,queen,12,1
38,white,4,bishop,33,9
38,white,4,bishop,51,2
38,white,4,bishop,16,1
38,white,4,bishop,19,1
38,white,4,bishop,26,1
38,white,4,bishop,42,3
38,white,4,bishop,29,1
38,white,4,rook,54,1
38,white,4,rook,51,1
38,white,4,rook,53,2
38,white,4,rook,61,1
38,white,4,rook,47,1
38,white,4,rook,46,1
38,white,4,rook,3,1
38,white,4,rook,60,1
38,white,4,rook,43,1
38,white,4,rook,44,1
38,white,4,rook,45,1
38,white,4,knight,38,1
38,white,4,knight,45,4
38,white,4,knight,43,1
38,white,4,knight,37,1
38,white,4,knight,54,1
38,white,4,knight,36,1
38,white,4,knight,50,2
38,white,4,pawn,27,2
38,white,4,pawn,38,1
38,white,6,knight,52,3
38,white,6,knight,45,8
38,white,6,knight,36,2
38,white,6,knight,19,1
38,white,6,knight,54,1
38,white,6,knight,53,1
38,white,6,knight,41,1
38,white,6,knight,35,1
38,white,6,knight,46,1
38,white,6,queen,39,2
38,white,6,queen,60,1
38,white,6,queen,26,2
38,white,6,queen,56,2
38,white,6,queen,30,3
38,white,6,queen,45,1
38,white,6,queen,9,1
38,white,6,queen,47,2
38,white,6,queen,38,2
38,white,6,queen,36,1
38,white,6,queen,63,1
38,white,6,queen,46,1
38,white,6,queen,55,1
38,white,6,queen,23,2
38,white,6,queen,28,1
38,white,6,queen,31,1
38,white,6,queen,53,1
38,white,6,rook,61,1
38,white,6,rook,59,4
38,white,6,rook,21,1
38,white,6,rook,29,1
38,white,6,rook,51,3
38,white,6,rook,43,1
38,white,6,rook,5,1
38,white,6,rook,44,2
38,white,6,rook,46,1
38,white,6,rook,52,3
38,white,6,rook,53,3
38,white,6,rook,35,1
38,white,6,rook,47,2
38,white,6,rook,63,1
38,white,6,rook,50,1
38,white,6,rook,36,1
38,white,6,bishop,55,4
38,white,6,bishop,17,1
38,white,6,bishop,53,3
38,white,6,bishop,33,1
38,white,6,bishop,51,2
38,white,6,bishop,35,1
38,white,6,bishop,44,2
38,white,6,bishop,42,3
38,white,6,bishop,41,1
38,white,6,bishop,34,1
38,white,6,bishop,52,1
38,white,6,pawn,45,1
38,white,6,pawn,53,1
38,white,9,rook,53,2
38,white,9,rook,34,1
38,white,7,rook,54,4
38,white,7,rook,23,1
38,white,7,rook,59,1
38,white,7,queen,27,1
38,white,7,queen,37,2
38,white,7,queen,36,1
38,white,7,queen,60,3
38,white,7,queen,52,4
38,white,7,queen,53,3
38,white,7,queen,55,2
38,white,7,queen,61,1
38,white,7,queen,63,1
38,white,7,queen,11,1
38,white,7,queen,17,1
38,white,7,queen,39,1
38,white,7,knight,44,1
38,white,7,knight,38,1
38,white,7,knight,45,1
38,white,7,bishop,55,1
38,white,7,bishop,62,1
38,white,7,pawn,53,1
38,white,2,rook,4,1
38,white,2,rook,45,1
38,white,2,rook,59,1
38,white,2,rook,62,1
38,white,2,rook,21,1
38,white,2,bishop,32,1
38,white,2,bishop,25,1
38,white,2,pawn,17,1
38,white,2,pawn,35,1
38,white,2,pawn,25,1
38,white,2,knight,53,1
38,white,2,knight,29,1
38,white,2,queen,47,1
38,white,2,queen,46,1
38,white,2,queen,44,1
38,white,1,knight,44,1
38,white,28,rook,52,2
38,white,28,rook,44,1
38,white,37,rook,44,1
38,white,37,rook,48,1
38,white,14,knight,29,1
38,white,14,pawn,35,1
38,white,14,pawn,31,1
38,white,14,pawn,30,1
38,white,14,rook,29,1
38,white,14,rook,58,1
38,white,14,rook,31,1
38,white,14,rook,30,1
38,white,14,rook,42,1
38,white,14,rook,43,1
38,white,14,rook,38,1
38,white,22,pawn,29,1
38,white,22,rook,35,1
38,white,22,rook,43,1
38,white,22,rook,42,1
38,white,22,rook,29,1
38,white,12,pawn,46,1
38,white,12,rook,51,1
38,white,12,bishop,20,1
38,white,10,queen,36,1
38,white,10,queen,12,1
38,white,10,queen,11,1
38,white,10,queen,20,1
38,white,10,knight,47,1
38,white,10,knight,37,1
38,white,10,knight,43,1
38,white,10,knight,16,1
38,white,10,rook,54,2
38,white,10,rook,53,1
38,white,19,pawn,23,1
38,white,19,knight,32,1
38,white,19,knight,36,1
38,white,19,knight,57,1
38,white,19,queen,28,1
38,white,27,queen,56,1
38,white,27,queen,9,1
38,white,27,queen,49,1
38,white,27,queen,20,1
38,white,11,rook,42,1
38,white,11,rook,26,1
38,white,11,rook,23,1
38,white,11,rook,53,1
38,white,11,queen,31,1
38,white,11,knight,22,1
38,white,11,knight,37,1
38,white,11,knight,38,2
38,white,11,knight,44,1
38,white,11,knight,55,1
38,white,15,queen,39,1
38,white,15,queen,33,1
38,white,15,queen,36,1
38,white,15,queen,41,1
38,white,15,queen,59,1
38,white,15,queen,62,1
38,white,15,queen,25,1
38,white,15,rook,51,1
38,white,15,rook,43,1
38,white,15,rook,53,1
38,white,15,rook,36,1
38,white,15,rook,28,1
38,white,15,knight,47,1
38,white,21,pawn,27,1
38,white,29,rook,43,1
38,white,29,pawn,38,1
38,white,45,rook,56,1
38,white,45,rook,53,1
38,white,45,rook,52,1
38,white,45,rook,51,1
38,white,38,pawn,29,1
38,white,31,queen,57,1
38,white,31,queen,49,1
38,white,31,rook,21,1
38,white,26,knight,51,1
38,white,26,knight,34,1
38,white,36,rook,27,1
38,white,53,knight,45,1
38,white,53,knight,51,1
38,white,13,knight,52,1
38,white,13,rook,62,1
38,white,20,rook,61,1
38,white,18,rook,44,1
38,white,17,queen,21,1
38,white,35,knight,26,1
38,white,35,knight,20,1
38,white,35,queen,32,1
38,white,35,queen,16,1
38,white,23,pawn,38,1
38,white,46,pawn,37,1
38,white,55,pawn,46,1
38,white,5,rook,60,1
38,black,62,queen,0,2
38,black,62,queen,8,2
38,black,62,queen,13,2
38,black,62,queen,5,1
38,black,62,queen,29,2
38,black,62,queen,3,2
38,black,62,queen,11,3
38,black,62,queen,18,4
38,black,62,queen,22,3
38,black,62,queen,7,1
38,black,62,queen,28,2
38,black,62,queen,20,3
38,black,62,queen,12,3
38,black,62,queen,15,1
38,black,62,queen,17,2
38,black,62,queen,24,1
38,black,62,queen,27,2
38,black,62,queen,26,1
38,black,62,queen,30,1
38,black,62,queen,14,1
38,black,62,queen,6,1
38,black,62,queen,31,1
38,black,62,queen,1,1
38,black,62,queen,9,1
38,black,62,bishop,24,1
38,black,62,bishop,27,1
38,black,62,bishop,12,1
38,black,62,bishop,11,1
38,black,62,bishop,25,1
38,black,62,bishop,18,1
38,black,62,knight,34,1
38,black,62,knight,28,1
38,black,62,knight,13,2
38,black,62,knight,21,2
38,black,62,knight,12,3
38,black,62,knight,11,1
38,black,62,knight,17,1
38,black,62,knight,27,1
38,black,62,knight,22,1
38,black,62,rook,60,1
38,black,62,rook,28,1
38,black,62,rook,26,1
38,black,62,rook,3,1
38,black,62,rook,14,1
38,black,62,rook,12,1
38,black,62,rook,21,1
38,black,62,rook,53,1
38,black,62,rook,2,2
38,black,62,rook,20,4
38,black,62,rook,19,2
38,black,62,rook,22,1
38,black,62,rook,23,1
38,black,62,rook,0,2
38,black,62,rook,8,1
38,black,62,rook,16,1
38,black,62,rook,13,1
38,black,62,rook,5,1
38,black,62,rook,7,1
38,black,62,pawn,18,1
38,black,62,pawn,17,1
38,black,61,pawn,34,1
38,black,61,rook,16,1
38,black,61,rook,54,1
38,black,61,rook,3,1
38,black,61,bishop,29,1
38,black,61,bishop,27,1
38,black,61,knight,5,1
38,black,61,knight,22,1
38,black,61,knight,39,1
38,black,61,knight,10,1
38,black,61,queen,7,1
38,black,61,queen,14,1
38,black,61,queen,6,1
38,black,63,queen,34,1
38,black,63,queen,10,1
38,black,63,queen,11,1
38,black,63,queen,4,1
38,black,63,queen,22,1
38,black,63,queen,31,1
38,black,63,queen,45,1
38,black,63,queen,21,1
38,black,63,knight,27,1
38,black,63,knight,21,1
38,black,63,knight,31,1
38,black,63,rook,21,1
38,black,63,rook,23,1
38,black,63,rook,22,1
38,black,63,rook,4,1
38,black,63,pawn,46,1
38,black,63,bishop,15,1
38,black,55,rook,13,1
38,black,55,rook,54,1
38,black,55,rook,53,1
38,black,55,rook,2,1
38,black,55,rook,7,1
38,black,55,rook,5,1
38,black,55,rook,3,1
38,black,55,rook,14,1
38,black,55,queen,18,1
38,black,55,queen,36,1
38,black,55,queen,21,1
38,black,55,queen,7,1
38,black,55,bishop,36,1
38,black,54,rook,15,1
38,black,54,rook,7,1
38,black,54,rook,3,1
38,black,54,queen,3,1
38,black,54,queen,35,1
38,black,54,knight,23,1
38,black,54,knight,29,1
38,black,54,knight,8,1
38,black,52,rook,2,1
38,black,52,rook,5,1
38,black,52,knight,19,1
38,black,52,knight,29,1
38,black,52,queen,5,1
38,black,52,bishop,44,1
38,black,52,bishop,27,1
38,black,43,knight,20,1
38,black,43,pawn,17,1
38,black,60,queen,11,2
38,black,60,queen,36,1
38,black,60,queen,28,2
38,black,60,queen,32,1
38,black,60,queen,27,1
38,black,60,queen,22,1
38,black,60,queen,13,1
38,black,60,queen,3,1
38,black,60,bishop,25,13
38,black,60,bishop,11,7
38,black,60,bishop,18,2
38,black,60,rook,28,1
38,black,60,rook,3,1
38,black,60,knight,35,1
38,black,60,knight,10,1
38,black,60,knight,13,2
38,black,60,knight,28,1
38,black,60,pawn,19,1
38,black,60,pawn,13,1
38,black,58,bishop,36,1
38,black,58,rook,38,2
38,black,58,queen,23,1
38,black,58,queen,39,1
38,black,58,queen,34,2
38,black,58,knight,27,1
38,black,51,rook,6,1
38,black,42,bishop,34,1
38,black,42,rook,53,1
38,black,45,pawn,29,1
38,black,45,knight,29,1
38,black,45,knight,23,1
38,black,37,knight,21,1
38,black,37,rook,5,1
38,black,47,rook,4,2
38,black,47,queen,53,1
38,black,47,queen,44,1
38,black,38,rook,6,2
38,black,38,rook,5,1
38,black,38,knight,21,1
38,black,38,pawn,23,1
38,black,30,rook,8,2
38,black,30,rook,0,1
38,black,22,rook,16,1
38,black,44,bishop,19,1
38,black,44,rook,15,1
38,black,35,bishop,28,1
38,black,35,rook,4,1
38,black,53,rook,2,1
38,black,53,rook,38,1
38,black,53,knight,20,1
38,black,53,knight,26,1
38,black,53,knight,27,1
38,black,53,queen,27,1
38,black,53,queen,19,1
38,black,53,queen,39,1
38,black,53,queen,55,1
38,black,34,bishop,38,1
38,black,41,pawn,24,1
38,black,41,rook,58,1
38,black,41,rook,18,1
38,black,41,bishop,54,1
38,black,41,knight,12,1
38,black,28,pawn,27,1
38,black,31,queen,43,1
38,black,31,queen,21,1
38,black,31,queen,12,1
38,black,31,queen,7,1
38,black,31,knight,21,1
38,black,23,queen,41,1
38,black,23,queen,50,1
38,black,23,queen,51,1
38,black,23,queen,1,1
38,black,26,rook,0,1
38,black,26,knight,36,1
38,black,26,bishop,18,1
38,black,17,rook,7,1
38,black,17,knight,28,1
38,black,17,knight,30,1
38,black,8,knight,38,1
38,black,8,knight,44,1
38,black,8,knight,27,1
38,black,8,rook,52,1
38,black,8,rook,5,1
38,black,36,rook,49,1
38,black,36,rook,46,1
38,black,33,pawn,28,1
38,black,39,knight,29,1
38,black,39,pawn,30,1
38,black,57,bishop,30,1
38,black,48,knight,10,1
38,black,50,pawn,25,1
38,black,27,pawn,18,1
38,black,29,pawn,28,1
38,black,46,queen,39,1
38,black,46,queen,38,1
38,black,46,queen,35,1
38,black,46,knight,44,1
136,white,6,queen,44,2
136,white,6,queen,58,2
136,white,6,queen,26,2
136,white,6,queen,35,3
136,white,6,queen,53,2
136,white,6,queen,52,1
136,white,6,queen,39,1
136,white,6,queen,24,1
136,white,6,queen,51,1
136,white,6,queen,19,1
136,white,6,queen,33,1
136,white,6,queen,56,2
136,white,6,queen,34,1
136,white,6,queen,36,1
136,white,6,rook,4,1
136,white,6,rook,52,1
136,white,6,rook,2,2
136,white,6,rook,54,1
136,white,6,rook,59,2
136,white,6,rook,23,1
136,white,6,rook,61,1
136,white,6,rook,5,1
136,white,6,rook,60,1
136,white,6,rook,18,1
136,white,6,rook,51,1
136,white,6,rook,16,1
136,white,6,bishop,38,1
136,white,6,bishop,45,1
136,white,6,bishop,26,1
136,white,6,bishop,55,1
136,white,6,bishop,53,2
136,white,6,bishop,51,1
136,white,6,knight,52,2
136,white,6,knight,46,1
136,white,6,knight,61,1
136,white,6,knight,44,1
136,white,6,knight,50,1
136,white,6,knight,45,2
136,white,6,knight,51,1
136,white,6,knight,41,1
136,white,6,pawn,34,1
136,white,6,pawn,17,1
136,white,15,queen,45,2
136,white,15,queen,54,1
136,white,15,queen,46,2
136,white,15,queen,29,1
136,white,15,queen,36,1
136,white,15,queen,28,1
136,white,15,queen,38,2
136,white,15,queen,59,1
136,white,15,rook,40,1
136,white,15,rook,32,1
136,white,2,rook,54,2
136,white,2,rook,62,2
136,white,2,rook,51,1
136,white,2,rook,6,1
136,white,2,rook,38,1
136,white,2,rook,46,1
136,white,2,rook,53,1
136,white,2,bishop,60,1
136,white,2,pawn,55,1
136,white,2,queen,23,1
136,white,2,queen,55,1
136,white,2,queen,31,1
136,white,2,queen,28,1
136,white,2,knight,50,1
136,white,12,rook,36,2
136,white,12,queen,35,1
136,white,22,pawn,37,2
136,white,22,pawn,29,2
136,white,22,pawn,38,1
136,white,22,pawn,31,1
136,white,22,rook,41,2
136,white,22,rook,40,1
136,white,22,rook,50,2
136,white,22,rook,49,1
136,white,22,rook,5,1
136,white,22,queen,58,1
136,white,48,queen,58,1
136,white,4,queen,12,1
136,white,4,queen,29,1
136,white,4,queen,43,1
136,white,4,queen,36,1
136,white,4,queen,20,1
136,white,4,queen,11,1
136,white,4,queen,33,1
136,white,4,queen,53,1
136,white,4,queen,38,1
136,white,4,queen,24,1
136,white,4,queen,52,1
136,white,4,bishop,53,2
136,white,4,bishop,38,2
136,white,4,bishop,33,3
136,white,4,bishop,42,1
136,white,4,bishop,26,1
136,white,4,bishop,25,1
136,white,4,bishop,51,2
136,white,4,bishop,55,1
136,white,4,pawn,35,1
136,white,4,pawn,25,1
136,white,4,knight,26,1
136,white,4,knight,44,1
136,white,4,knight,35,2
136,white,4,knight,45,3
136,white,4,knight,48,1
136,white,4,knight,51,1
136,white,4,knight,43,1
136,white,4,rook,1,1
136,white,4,rook,3,1
136,white,7,rook,61,1
136,white,7,knight,52,1
136,white,23,rook,54,1
136,white,33,queen,57,1
136,white,14,knight,52,1
136,white,13,knight,45,2
136,white,29,queen,50,1
136,white,5,bishop,33,1
136,white,5,bishop,51,1
136,white,5,bishop,37,1
136,white,5,knight,45,1
136,white,21,rook,32,1
136,white,27,queen,19,1
136,white,27,queen,18,1
136,black,60,queen,32,2
136,black,60,queen,28,1
136,black,60,queen,36,1
136,black,60,queen,25,2
136,black,60,queen,18,2
136,black,60,queen,17,1
136,black,60,rook,4,1
136,black,60,rook,6,1
136,black,60,bishop,25,3
136,black,60,bishop,11,1
136,black,60,bishop,13,1
136,black,60,knight,21,1
136,black,42,rook,3,1
136,black,62,knight,21,6
136,black,62,knight,23,1
136,black,62,knight,13,1
136,black,62,knight,30,2
136,black,62,knight,27,1
136,black,62,knight,44,1
136,black,62,bishop,26,1
136,black,62,bishop,19,1
136,black,62,bishop,3,1
136,black,62,bishop,27,1
136,black,62,rook,12,2
136,black,62,rook,59,1
136,black,62,rook,1,1
136,black,62,rook,4,3
136,black,62,rook,14,2
136,black,62,rook,60,1
136,black,62,rook,57,1
136,black,62,rook,5,1
136,black,62,rook,11,2
136,black,62,rook,2,1
136,black,62,queen,53,1
136,black,62,queen,2,2
136,black,62,queen,9,1
136,black,62,queen,27,1
136,black,62,queen,6,2
136,black,62,queen,18,1
136,black,62,queen,36,1
136,black,62,queen,3,1
136,black,62,queen,31,1
136,black,62,queen,22,1
136,black,62,queen,37,1
136,black,62,queen,30,1
136,black,62,queen,25,1
136,black,62,queen,33,1
136,black,62,pawn,33,1
136,black,44,knight,27,2
136,black,46,rook,60,2
136,black,46,rook,8,2
136,black,46,rook,12,1
136,black,46,pawn,21,1
136,black,46,pawn,14,1
136,black,46,pawn,13,1
136,black,46,pawn,36,1
136,black,46,queen,13,1
136,black,46,queen,12,1
136,black,46,queen,19,1
136,black,46,queen,21,1
136,black,46,queen,35,1
136,black,46,queen,57,1
136,black,46,queen,50,1
136,black,46,queen,36,1
136,black,63,queen,3,1
136,black,63,queen,5,1
136,black,63,queen,0,1
136,black,63,queen,6,1
136,black,63,rook,8,1
136,black,63,knight,19,1
136,black,32,queen,25,1
136,black,32,queen,11,1
136,black,53,knight,21,1
136,black,53,queen,21,1
136,black,25,rook,2,1
136,black,55,bishop,15,1
136,black,55,knight,30,1
136,black,55,rook,3,1
136,black,61,queen,14,1
136,black,61,queen,5,1
136,black,61,queen,29,1
136,black,61,queen,15,1
136,black,61,queen,6,1
136,black,61,bishop,38,1
136,black,57,queen,4,1
136,black,59,knight,10,1
136,black,38,rook,20,2
136,black,54,queen,49,1
136,black,54,queen,27,1
136,black,54,queen,35,2
136,black,54,queen,34,1
136,black,58,knight,15,1
136,black,58,knight,21,1
