rating_diff,player,piece_moved,piece_taken,count
446,white,knight,rook,2
446,white,knight,bishop,6
446,white,knight,knight,2
446,white,knight,queen,0
446,white,queen,pawn,1
446,white,queen,rook,0
446,white,queen,bishop,1
446,white,queen,knight,1
446,white,queen,queen,2
446,white,king,pawn,0
446,white,king,rook,0
446,white,king,bishop,0
446,white,king,knight,1
446,white,king,queen,1
446,black,pawn,pawn,9
446,black,pawn,rook,0
446,black,pawn,bishop,3
446,black,pawn,knight,2
446,black,pawn,queen,0
446,black,rook,pawn,2
446,black,rook,rook,2
446,black,rook,bishop,1
446,black,rook,knight,2
446,black,rook,queen,1
446,black,bishop,pawn,5
446,black,bishop,rook,0
446,black,bishop,bishop,4
446,black,bishop,knight,1
446,black,bishop,queen,0
446,black,knight,pawn,6
446,black,knight,rook,0
446,black,knight,bishop,0
446,black,knight,knight,1
446,black,knight,queen,0
446,black,queen,pawn,1
446,black,queen,rook,1
446,black,queen,bishop,0
446,black,queen,knight,2
446,black,queen,queen,1
446,black,king,pawn,0
446,black,king,rook,0
446,black,king,bishop,0
446,black,king,knight,0
446,black,king,queen,0
295,white,pawn,pawn,18
295,white,pawn,rook,0
295,white,pawn,bishop,3
295,white,pawn,knight,7
295,white,pawn,queen,1
295,white,rook,pawn,6
295,white,rook,rook,6
295,white,rook,bishop,3
295,white,rook,knight,1
295,white,rook,queen,3
295,white,bishop,pawn,6
295,white,bishop,rook,0
295,white,bishop,bishop,5
295,white,bishop,knight,12
295,white,bishop,queen,2
295,white,knight,pawn,12
295,white,knight,rook,5
295,white,knight,bishop,5
295,white,knight,knight,3
295,white,knight,queen,0
295,white,queen,pawn,7
295,white,queen,rook,2
295,white,queen,bishop,2
295,white,queen,knight,1
295,white,queen,queen,4
295,white,king,pawn,0
295,white,king,rook,0
295,white,king,bishop,1
295,white,king,knight,0
295,white,king,queen,3
295,black,pawn,pawn,19
295,black,pawn,rook,0
295,black,pawn,bishop,5
295,black,pawn,knight,4
295,black,pawn,queen,0
295,black,rook,pawn,1
295,black,rook,rook,6
295,black,rook,bishop,0
295,black,rook,knight,2
295,black,rook,queen,2
295,black,bishop,pawn,8
295,black,bishop,rook,2
295,black,bishop,bishop,5
295,black,bishop,knight,6
295,black,bishop,queen,3
295,black,knight,pawn,8
295,black,knight,rook,0
295,black,knight,bishop,4
295,black,knight,knight,4
295,black,knight,queen,2
295,black,queen,pawn,10
295,black,queen,rook,1
295,black,queen,bishop,4
295,black,queen,knight,3
295,black,queen,queen,7
295,black,king,pawn,3
295,black,king,rook,2
295,black,king,bishop,5
295,black,king,knight,3
295,black,king,queen,0
722,white,pawn,pawn,2
722,white,pawn,rook,0
722,white,pawn,bishop,2
722,white,pawn,knight,1
722,white,pawn,queen,0
722,white,rook,pawn,0
722,white,rook,rook,1
722,white,rook,bishop,1
722,white,rook,knight,0
722,white,rook,queen,0
722,white,bishop,pawn,3
722,white,bishop,rook,0
722,white,bishop,bishop,0
722,white,bishop,knight,2
722,white,bishop,queen,0
722,white,knight,pawn,3
722,white,knight,rook,1
722,white,knight,bishop,0
722,white,knight,knight,0
722,white,knight,queen,0
722,white,queen,pawn,0
722,white,queen,rook,0
722,white,queen,bishop,1
722,white,queen,knight,0
722,white,queen,queen,2
722,white,king,pawn,0
722,white,king,rook,0
722,white,king,bishop,0
722,white,king,knight,0
722,white,king,queen,0
722,black,pawn,pawn,2
722,black,pawn,rook,1
722,black,pawn,bishop,0
722,black,pawn,knight,0
722,black,pawn,queen,1
722,black,rook,pawn,0
722,black,rook,rook,0
722,black,rook,bishop,0
722,black,rook,knight,1
722,black,rook,queen,0
722,black,bishop,pawn,0
722,black,bishop,rook,0
722,black,bishop,bishop,2
722,black,bishop,knight,1
722,black,bishop,queen,0
722,black,knight,pawn,1
722,black,knight,rook,0
722,black,knight,bishop,0
722,black,knight,knight,1
722,black,knight,queen,0
722,black,queen,pawn,0
722,black,queen,rook,0
722,black,queen,bishop,0
722,black,queen,knight,0
722,black,queen,queen,0
722,black,king,pawn,2
722,black,king,rook,0
722,black,king,bishop,1
722,black,king,knight,0
722,black,king,queen,1
287,white,pawn,pawn,25
287,white,pawn,rook,1
287,white,pawn,bishop,5
287,white,pawn,knight,3
287,white,pawn,queen,1
287,white,rook,pawn,5
287,white,rook,rook,9
287,white,rook,bishop,2
287,white,rook,knight,2
287,white,rook,queen,2
287,white,bishop,pawn,5
287,white,bishop,rook,1
287,white,bishop,bishop,6
287,white,bishop,knight,4
287,white,bishop,queen,1
287,white,knight,pawn,10
287,white,knight,rook,2
287,white,knight,bishop,3
287,white,knight,knight,6
287,white,knight,queen,1
287,white,queen,pawn,4
287,white,queen,rook,5
287,white,queen,bishop,5
287,white,queen,knight,2
287,white,queen,queen,1
287,white,king,pawn,1
287,white,king,rook,0
287,white,king,bishop,1
287,white,king,knight,0
287,white,king,queen,0
287,black,pawn,pawn,23
287,black,pawn,rook,0
287,black,pawn,bishop,3
287,black,pawn,knight,2
287,black,pawn,queen,0
287,black,rook,pawn,4
287,black,rook,rook,5
287,black,rook,bishop,1
287,black,rook,knight,1
287,black,rook,queen,1
287,black,bishop,pawn,4
287,black,bishop,rook,2
287,black,bishop,bishop,6
287,black,bishop,knight,5
287,black,bishop,queen,0
287,black,knight,pawn,4
287,black,knight,rook,0
287,black,knight,bishop,2
287,black,knight,knight,6
287,black,knight,queen,1
287,black,queen,pawn,4
287,black,queen,rook,0
287,black,queen,bishop,5
287,black,queen,knight,6
287,black,queen,queen,5
287,black,king,pawn,2
287,black,king,rook,1
287,black,king,bishop,0
287,black,king,knight,1
287,black,king,queen,0
389,white,pawn,pawn,15
389,white,pawn,rook,0
389,white,pawn,bishop,7
389,white,pawn,knight,8
389,white,pawn,queen,0
389,white,rook,pawn,11
389,white,rook,rook,5
389,white,rook,bishop,5
389,white,rook,knight,3
389,white,rook,queen,1
389,white,bishop,pawn,4
389,white,bishop,rook,1
389,white,bishop,bishop,10
389,white,bishop,knight,3
389,white,bishop,queen,6
389,white,knight,pawn,7
389,white,knight,rook,0
389,white,knight,bishop,1
389,white,knight,knight,9
389,white,knight,queen,0
389,white,queen,pawn,5
389,white,queen,rook,6
389,white,queen,bishop,3
389,white,queen,knight,2
389,white,queen,queen,2
389,white,king,pawn,1
389,white,king,rook,0
389,white,king,bishop,0
389,white,king,knight,0
389,white,king,queen,0
389,black,pawn,pawn,12
389,black,pawn,rook,2
389,black,pawn,bishop,3
389,black,pawn,knight,8
389,black,pawn,queen,1
389,black,rook,pawn,5
389,black,rook,rook,2
389,black,rook,bishop,4
389,black,rook,knight,4
389,black,rook,queen,3
389,black,bishop,pawn,2
389,black,bishop,rook,1
389,black,bishop,bishop,7
389,black,bishop,knight,5
389,black,bishop,queen,0
389,black,knight,pawn,16
389,black,knight,rook,2
389,black,knight,bishop,3
389,black,knight,knight,8
389,black,knight,queen,1
389,black,queen,pawn,9
389,black,queen,rook,0
389,black,queen,bishop,2
389,black,queen,knight,3
389,black,queen,queen,2
389,black,king,pawn,2
389,black,king,rook,1
389,black,king,bishop,2
389,black,king,knight,1
389,black,king,queen,0
705,white,pawn,pawn,1
705,white,pawn,rook,0
705,white,pawn,bishop,0
705,white,pawn,knight,0
705,white,pawn,queen,0
705,white,rook,pawn,0
705,white,rook,rook,0
705,white,rook,bishop,0
705,white,rook,knight,0
705,white,rook,queen,0
705,white,bishop,pawn,0
705,white,bishop,rook,0
705,white,bishop,bishop,0
705,white,bishop,knight,1
705,white,bishop,queen,0
705,white,knight,pawn,0
705,white,knight,rook,0
705,white,knight,bishop,0
705,white,knight,knight,0
705,white,knight,queen,1
705,white,queen,pawn,2
705,white,queen,rook,1
705,white,queen,bishop,0
705,white,queen,knight,1
705,white,queen,queen,0
705,white,king,pawn,0
705,white,king,rook,0
705,white,king,bishop,0
705,white,king,knight,0
705,white,king,queen,0
705,black,pawn,pawn,1
705,black,pawn,rook,0
705,black,pawn,bishop,1
705,black,pawn,knight,0
705,black,pawn,queen,0
705,black,rook,pawn,0
705,black,rook,rook,0
705,black,rook,bishop,0
705,black,rook,knight,0
705,black,rook,queen,0
705,black,bishop,pawn,0
705,black,bishop,rook,0
705,black,bishop,bishop,0
705,black,bishop,knight,0
705,black,bishop,queen,0
705,black,knight,pawn,0
705,black,knight,rook,0
705,black,knight,bishop,0
705,black,knight,knight,0
705,black,knight,queen,0
705,black,queen,pawn,0
705,black,queen,rook,0
705,black,queen,bishop,0
705,black,queen,knight,0
705,black,queen,queen,1
705,black,king,pawn,0
705,black,king,rook,0
705,black,king,bishop,0
705,black,king,knight,0
705,black,king,queen,0
303,white,pawn,pawn,21
303,white,pawn,rook,1
303,white,pawn,bishop,8
303,white,pawn,knight,6
303,white,pawn,queen,1
303,white,rook,pawn,10
303,white,rook,rook,5
303,white,rook,bishop,3
303,white,rook,knight,2
303,white,rook,queen,3
303,white,bishop,pawn,9
303,white,bishop,rook,1
303,white,bishop,bishop,4
303,white,bishop,knight,12
303,white,bishop,queen,2
303,white,knight,pawn,11
303,white,knight,rook,1
303,white,knight,bishop,4
303,white,knight,knight,4
303,white,knight,queen,2
303,white,queen,pawn,12
303,white,queen,rook,3
303,white,queen,bishop,2
303,white,queen,knight,4
303,white,queen,queen,3
303,white,king,pawn,0
303,white,king,rook,0
303,white,king,bishop,1
303,white,king,knight,2
303,white,king,queen,0
303,black,pawn,pawn,26
303,black,pawn,rook,0
303,black,pawn,bishop,3
303,black,pawn,knight,5
303,black,pawn,queen,1
303,black,rook,pawn,7
303,black,rook,rook,5
303,black,rook,bishop,2
303,black,rook,knight,6
303,black,rook,queen,1
303,black,bishop,pawn,6
303,black,bishop,rook,3
303,black,bishop,bishop,6
303,black,bishop,knight,11
303,black,bishop,queen,0
303,black,knight,pawn,14
303,black,knight,rook,4
303,black,knight,bishop,9
303,black,knight,knight,2
303,black,knight,queen,0
303,black,queen,pawn,18
303,black,queen,rook,3
303,black,queen,bishop,5
303,black,queen,knight,3
303,black,queen,queen,7
303,black,king,pawn,0
303,black,king,rook,3
303,black,king,bishop,0
303,black,king,knight,1
303,black,king,queen,2
468,white,pawn,pawn,10
468,white,pawn,rook,0
468,white,pawn,bishop,3
468,white,pawn,knight,3
468,white,pawn,queen,0
468,white,rook,pawn,1
468,white,rook,rook,1
468,white,rook,bishop,3
468,white,rook,knight,1
468,white,rook,queen,0
468,white,bishop,pawn,3
468,white,bishop,rook,2
468,white,bishop,bishop,2
468,white,bishop,knight,5
468,white,bishop,queen,0
468,white,knight,pawn,7
468,white,knight,rook,1
468,white,knight,bishop,4
468,white,knight,knight,3
468,white,knight,queen,1
468,white,queen,pawn,3
468,white,queen,rook,1
468,white,queen,bishop,1
468,white,queen,knight,4
468,white,queen,queen,2
468,white,king,pawn,0
468,white,king,rook,0
468,white,king,bishop,1
468,white,king,knight,1
468,white,king,queen,0
468,black,pawn,pawn,9
468,black,pawn,rook,0
468,black,pawn,bishop,3
468,black,pawn,knight,2
468,black,pawn,queen,1
468,black,rook,pawn,1
468,black,rook,rook,3
468,black,rook,bishop,1
468,black,rook,knight,0
468,black,rook,queen,1
468,black,bishop,pawn,1
468,black,bishop,rook,2
468,black,bishop,bishop,1
468,black,bishop,knight,3
468,black,bishop,queen,2
468,black,knight,pawn,6
468,black,knight,rook,1
468,black,knight,bishop,3
468,black,knight,knight,4
468,black,knight,queen,1
468,black,queen,pawn,10
468,black,queen,rook,1
468,black,queen,bishop,4
468,black,queen,knight,3
468,black,queen,queen,0
468,black,king,pawn,0
468,black,king,rook,1
468,black,king,bishop,0
468,black,king,knight,1
468,black,king,queen,1
384,white,pawn,pawn,8
384,white,pawn,rook,1
384,white,pawn,bishop,3
384,white,pawn,knight,1
384,white,pawn,queen,0
384,white,rook,pawn,2
384,white,rook,rook,0
384,white,rook,bishop,1
384,white,rook,knight,0
384,white,rook,queen,0
384,white,bishop,pawn,4
384,white,bishop,rook,2
384,white,bishop,bishop,0
384,white,bishop,knight,1
384,white,bishop,queen,0
384,white,knight,pawn,2
384,white,knight,rook,1
384,white,knight,bishop,1
384,white,knight,knight,4
384,white,knight,queen,1
384,white,queen,pawn,5
384,white,queen,rook,1
384,white,queen,bishop,2
384,white,queen,knight,2
384,white,queen,queen,1
384,white,king,pawn,3
384,white,king,rook,0
384,white,king,bishop,0
384,white,king,knight,0
384,white,king,queen,1
384,black,pawn,pawn,5
384,black,pawn,rook,0
384,black,pawn,bishop,0
384,black,pawn,knight,3
384,black,pawn,queen,1
384,black,rook,pawn,0
384,black,rook,rook,1
384,black,rook,bishop,2
384,black,rook,knight,1
384,black,rook,queen,1
384,black,bishop,pawn,1
384,black,bishop,rook,1
384,black,bishop,bishop,1
384,black,bishop,knight,1
384,black,bishop,queen,0
384,black,knight,pawn,7
384,black,knight,rook,1
384,black,knight,bishop,1
384,black,knight,knight,1
384,black,knight,queen,1
384,black,queen,pawn,2
384,black,queen,rook,1
384,black,queen,bishop,0
384,black,queen,knight,0
384,black,queen,queen,1
384,black,king,pawn,3
384,black,king,rook,0
384,black,king,bishop,1
384,black,king,knight,2
384,black,king,queen,0
89,white,pawn,pawn,112
89,white,pawn,rook,3
89,white,pawn,bishop,20
89,white,pawn,knight,16
89,white,pawn,queen,2
89,white,rook,pawn,30
89,white,rook,rook,37
89,white,rook,bishop,15
89,white,rook,knight,6
89,white,rook,queen,6
89,white,bishop,pawn,48
89,white,bishop,rook,9
89,white,bishop,bishop,27
89,white,bishop,knight,37
89,white,bishop,queen,6
89,white,knight,pawn,53
89,white,knight,rook,8
89,white,knight,bishop,12
89,white,knight,knight,22
89,white,knight,queen,3
89,white,queen,pawn,45
89,white,queen,rook,11
89,white,queen,bishop,21
89,white,queen,knight,26
89,white,queen,queen,23
89,white,king,pawn,14
89,white,king,rook,9
89,white,king,bishop,9
89,white,king,knight,6
89,white,king,queen,3
89,black,pawn,pawn,121
89,black,pawn,rook,4
89,black,pawn,bishop,20
89,black,pawn,knight,12
89,black,pawn,queen,7
89,black,rook,pawn,38
89,black,rook,rook,23
89,black,rook,bishop,17
89,black,rook,knight,13
89,black,rook,queen,8
89,black,bishop,pawn,41
89,black,bishop,rook,20
89,black,bishop,bishop,23
89,black,bishop,knight,41
89,black,bishop,queen,6
89,black,knight,pawn,48
89,black,knight,rook,7
89,black,knight,bishop,22
89,black,knight,knight,30
89,black,knight,queen,10
89,black,queen,pawn,40
89,black,queen,rook,8
89,black,queen,bishop,14
89,black,queen,knight,10
89,black,queen,queen,11
89,black,king,pawn,24
89,black,king,rook,11
89,black,king,bishop,7
89,black,king,knight,5
89,black,king,queen,3
511,white,pawn,pawn,10
511,white,pawn,rook,0
511,white,pawn,bishop,2
511,white,pawn,knight,5
511,white,pawn,queen,3
511,white,rook,pawn,1
511,white,rook,rook,3
511,white,rook,bishop,1
511,white,rook,knight,4
511,white,rook,queen,0
511,white,bishop,pawn,13
511,white,bishop,rook,0
511,white,bishop,bishop,2
511,white,bishop,knight,4
511,white,bishop,queen,3
511,white,knight,pawn,3
511,white,knight,rook,0
511,white,knight,bishop,3
511,white,knight,knight,0
511,white,knight,queen,0
511,white,queen,pawn,6
511,white,queen,rook,1
511,white,queen,bishop,4
511,white,queen,knight,2
511,white,queen,queen,2
511,white,king,pawn,6
511,white,king,rook,3
511,white,king,bishop,4
511,white,king,knight,0
511,white,king,queen,0
511,black,pawn,pawn,19
511,black,pawn,rook,0
511,black,pawn,bishop,2
511,black,pawn,knight,4
511,black,pawn,queen,0
511,black,rook,pawn,13
511,black,rook,rook,3
511,black,rook,bishop,2
511,black,rook,knight,7
511,black,rook,queen,1
511,black,bishop,pawn,2
511,black,bishop,rook,8
511,black,bishop,bishop,3
511,black,bishop,knight,4
511,black,bishop,queen,0
511,black,knight,pawn,6
511,black,knight,rook,0
511,black,knight,bishop,6
511,black,knight,knight,2
511,black,knight,queen,1
511,black,queen,pawn,5
511,black,queen,rook,0
511,black,queen,bishop,1
511,black,queen,knight,0
511,black,queen,queen,5
511,black,king,pawn,1
511,black,king,rook,0
511,black,king,bishop,1
511,black,king,knight,0
511,black,king,queen,0
187,white,pawn,pawn,40
187,white,pawn,rook,2
187,white,pawn,bishop,11
187,white,pawn,knight,10
187,white,pawn,queen,2
187,white,rook,pawn,6
187,white,rook,rook,5
187,white,rook,bishop,6
187,white,rook,knight,5
187,white,rook,queen,2
187,white,bishop,pawn,15
187,white,bishop,rook,7
187,white,bishop,bishop,15
187,white,bishop,knight,16
187,white,bishop,queen,2
187,white,knight,pawn,18
187,white,knight,rook,1
187,white,knight,bishop,6
187,white,knight,knight,11
187,white,knight,queen,4
187,white,queen,pawn,26
187,white,queen,rook,7
187,white,queen,bishop,2
187,white,queen,knight,7
187,white,queen,queen,7
187,white,king,pawn,1
187,white,king,rook,1
187,white,king,bishop,2
187,white,king,knight,0
187,white,king,queen,1
187,black,pawn,pawn,36
187,black,pawn,rook,1
187,black,pawn,bishop,7
187,black,pawn,knight,9
187,black,pawn,queen,2
187,black,rook,pawn,13
187,black,rook,rook,7
187,black,rook,bishop,7
187,black,rook,knight,7
187,black,rook,queen,5
187,black,bishop,pawn,14
187,black,bishop,rook,4
187,black,bishop,bishop,4
187,black,bishop,knight,11
187,black,bishop,queen,0
187,black,knight,pawn,24
187,black,knight,rook,0
187,black,knight,bishop,4
187,black,knight,knight,8
187,black,knight,queen,4
187,black,queen,pawn,17
187,black,queen,rook,6
187,black,queen,bishop,13
187,black,queen,knight,7
187,black,queen,queen,6
187,black,king,pawn,1
187,black,king,rook,2
187,black,king,bishop,3
187,black,king,knight,3
187,black,king,queen,1
221,white,pawn,pawn,24
221,white,pawn,rook,1
221,white,pawn,bishop,3
221,white,pawn,knight,9
221,white,pawn,queen,1
221,white,rook,pawn,11
221,white,rook,rook,9
221,white,rook,bishop,1
221,white,rook,knight,1
221,white,rook,queen,1
221,white,bishop,pawn,13
221,white,bishop,rook,3
221,white,bishop,bishop,7
221,white,bishop,knight,4
221,white,bishop,queen,2
221,white,knight,pawn,10
221,white,knight,rook,3
221,white,knight,bishop,9
221,white,knight,knight,8
221,white,knight,queen,2
221,white,queen,pawn,14
221,white,queen,rook,4
221,white,queen,bishop,10
221,white,queen,knight,7
221,white,queen,queen,5
221,white,king,pawn,1
221,white,king,rook,0
221,white,king,bishop,2
221,white,king,knight,1
221,white,king,queen,0
221,black,pawn,pawn,30
221,black,pawn,rook,0
221,black,pawn,bishop,0
221,black,pawn,knight,4
221,black,pawn,queen,1
221,black,rook,pawn,5
221,black,rook,rook,7
221,black,rook,bishop,1
221,black,rook,knight,2
221,black,rook,queen,2
221,black,bishop,pawn,7
221,black,bishop,rook,4
221,black,bishop,bishop,9
221,black,bishop,knight,9
221,black,bishop,queen,1
221,black,knight,pawn,6
221,black,knight,rook,3
221,black,knight,bishop,14
221,black,knight,knight,7
221,black,knight,queen,2
221,black,queen,pawn,13
221,black,queen,rook,4
221,black,queen,bishop,4
221,black,queen,knight,7
221,black,queen,queen,6
221,black,king,pawn,5
221,black,king,rook,2
221,black,king,bishop,4
221,black,king,knight,2
221,black,king,queen,2
249,white,pawn,pawn,33
249,white,pawn,rook,1
249,white,pawn,bishop,8
249,white,pawn,knight,4
249,white,pawn,queen,1
249,white,rook,pawn,9
249,white,rook,rook,6
249,white,rook,bishop,5
249,white,rook,knight,5
249,white,rook,queen,6
249,white,bishop,pawn,14
249,white,bishop,rook,1
249,white,bishop,bishop,4
249,white,bishop,knight,13
249,white,bishop,queen,2
249,white,knight,pawn,22
249,white,knight,rook,1
249,white,knight,bishop,5
249,white,knight,knight,9
249,white,knight,queen,1
249,white,queen,pawn,4
249,white,queen,rook,1
249,white,queen,bishop,5
249,white,queen,knight,3
249,white,queen,queen,6
249,white,king,pawn,2
249,white,king,rook,2
249,white,king,bishop,3
249,white,king,knight,0
249,white,king,queen,1
249,black,pawn,pawn,37
249,black,pawn,rook,0
249,black,pawn,bishop,9
249,black,pawn,knight,7
249,black,pawn,queen,0
249,black,rook,pawn,12
249,black,rook,rook,9
249,black,rook,bishop,2
249,black,rook,knight,3
249,black,rook,queen,1
249,black,bishop,pawn,8
249,black,bishop,rook,4
249,black,bishop,bishop,11
249,black,bishop,knight,15
249,black,bishop,queen,3
249,black,knight,pawn,17
249,black,knight,rook,3
249,black,knight,bishop,8
249,black,knight,knight,4
249,black,knight,queen,4
249,black,queen,pawn,2
249,black,queen,rook,2
249,black,queen,bishop,2
249,black,queen,knight,2
249,black,queen,queen,8
249,black,king,pawn,4
249,black,king,rook,2
249,black,king,bishop,1
249,black,king,knight,3
249,black,king,queen,0
95,white,pawn,pawn,80
95,white,pawn,rook,2
95,white,pawn,bishop,18
95,white,pawn,knight,25
95,white,pawn,queen,4
95,white,rook,pawn,26
95,white,rook,rook,27
95,white,rook,bishop,9
95,white,rook,knight,5
95,white,rook,queen,2
95,white,bishop,pawn,26
95,white,bishop,rook,8
95,white,bishop,bishop,27
95,white,bishop,knight,26
95,white,bishop,queen,4
95,white,knight,pawn,46
95,white,knight,rook,3
95,white,knight,bishop,15
95,white,knight,knight,21
95,white,knight,queen,4
95,white,queen,pawn,36
95,white,queen,rook,10
95,white,queen,bishop,17
95,white,queen,knight,14
95,white,queen,queen,13
95,white,king,pawn,20
95,white,king,rook,4
95,white,king,bishop,4
95,white,king,knight,4
95,white,king,queen,1
95,black,pawn,pawn,88
95,black,pawn,rook,2
95,black,pawn,bishop,18
95,black,pawn,knight,19
95,black,pawn,queen,7
95,black,rook,pawn,24
95,black,rook,rook,19
95,black,rook,bishop,9
95,black,rook,knight,4
95,black,rook,queen,9
95,black,bishop,pawn,27
95,black,bishop,rook,6
95,black,bishop,bishop,24
95,black,bishop,knight,28
95,black,bishop,queen,5
95,black,knight,pawn,31
95,black,knight,rook,4
95,black,knight,bishop,19
95,black,knight,knight,26
95,black,knight,queen,4
95,black,queen,pawn,27
95,black,queen,rook,9
95,black,queen,bishop,10
95,black,queen,knight,11
95,black,queen,queen,10
95,black,king,pawn,13
95,black,king,rook,7
95,black,king,bishop,6
95,black,king,knight,2
95,black,king,queen,1
223,white,pawn,pawn,46
223,white,pawn,rook,2
223,white,pawn,bishop,7
223,white,pawn,knight,10
223,white,pawn,queen,1
223,white,rook,pawn,27
223,white,rook,rook,12
223,white,rook,bishop,3
223,white,rook,knight,4
223,white,rook,queen,5
223,white,bishop,pawn,17
223,white,bishop,rook,3
223,white,bishop,bishop,12
223,white,bishop,knight,10
223,white,bishop,queen,5
223,white,knight,pawn,15
223,white,knight,rook,8
223,white,knight,bishop,7
223,white,knight,knight,12
223,white,knight,queen,0
223,white,queen,pawn,14
223,white,queen,rook,5
223,white,queen,bishop,9
223,white,queen,knight,7
223,white,queen,queen,9
223,white,king,pawn,6
223,white,king,rook,1
223,white,king,bishop,6
223,white,king,knight,6
223,white,king,queen,1
223,black,pawn,pawn,50
223,black,pawn,rook,0
223,black,pawn,bishop,5
223,black,pawn,knight,6
223,black,pawn,queen,0
223,black,rook,pawn,21
223,black,rook,rook,14
223,black,rook,bishop,3
223,black,rook,knight,4
223,black,rook,queen,3
223,black,bishop,pawn,13
223,black,bishop,rook,3
223,black,bishop,bishop,15
223,black,bishop,knight,13
223,black,bishop,queen,3
223,black,knight,pawn,16
223,black,knight,rook,6
223,black,knight,bishop,10
223,black,knight,knight,16
223,black,knight,queen,5
223,black,queen,pawn,16
223,black,queen,rook,4
223,black,queen,bishop,5
223,black,queen,knight,6
223,black,queen,queen,8
223,black,king,pawn,2
223,black,king,rook,3
223,black,king,bishop,1
223,black,king,knight,4
223,black,king,queen,0
485,white,pawn,pawn,11
485,white,pawn,rook,0
485,white,pawn,bishop,1
485,white,pawn,knight,1
485,white,pawn,queen,1
485,white,rook,pawn,1
485,white,rook,rook,1
485,white,rook,bishop,0
485,white,rook,knight,0
485,white,rook,queen,0
485,white,bishop,pawn,2
485,white,bishop,rook,0
485,white,bishop,bishop,2
485,white,bishop,knight,3
485,white,bishop,queen,0
485,white,knight,pawn,1
485,white,knight,rook,0
485,white,knight,bishop,3
485,white,knight,knight,0
485,white,knight,queen,0
485,white,queen,pawn,3
485,white,queen,rook,1
485,white,queen,bishop,1
485,white,queen,knight,3
485,white,queen,queen,0
485,white,king,pawn,0
485,white,king,rook,0
485,white,king,bishop,0
485,white,king,knight,0
485,white,king,queen,0
485,black,pawn,pawn,8
485,black,pawn,rook,0
485,black,pawn,bishop,1
485,black,pawn,knight,0
485,black,pawn,queen,0
485,black,rook,pawn,0
485,black,rook,rook,0
485,black,rook,bishop,1
485,black,rook,knight,2
485,black,rook,queen,0
485,black,bishop,pawn,3
485,black,bishop,rook,1
485,black,bishop,bishop,2
485,black,bishop,knight,2
485,black,bishop,queen,0
485,black,knight,pawn,2
485,black,knight,rook,0
485,black,knight,bishop,2
485,black,knight,knight,1
485,black,knight,queen,0
485,black,queen,pawn,1
485,black,queen,rook,1
485,black,queen,bishop,0
485,black,queen,knight,1
485,black,queen,queen,1
485,black,king,pawn,1
485,black,king,rook,0
485,black,king,bishop,1
485,black,king,knight,0
485,black,king,queen,0
165,white,pawn,pawn,53
165,white,pawn,rook,3
165,white,pawn,bishop,11
165,white,pawn,knight,8
165,white,pawn,queen,2
165,white,rook,pawn,20
165,white,rook,rook,15
165,white,rook,bishop,10
165,white,rook,knight,9
165,white,rook,queen,3
165,white,bishop,pawn,23
165,white,bishop,rook,6
165,white,bishop,bishop,20
165,white,bishop,knight,18
165,white,bishop,queen,7
165,white,knight,pawn,27
165,white,knight,rook,4
165,white,knight,bishop,6
165,white,knight,knight,19
165,white,knight,queen,0
165,white,queen,pawn,25
165,white,queen,rook,9
165,white,queen,bishop,9
165,white,queen,knight,5
165,white,queen,queen,12
165,white,king,pawn,5
165,white,king,rook,0
165,white,king,bishop,2
165,white,king,knight,2
165,white,king,queen,1
165,black,pawn,pawn,63
165,black,pawn,rook,1
165,black,pawn,bishop,11
165,black,pawn,knight,14
165,black,pawn,queen,2
165,black,rook,pawn,20
165,black,rook,rook,17
165,black,rook,bishop,4
165,black,rook,knight,5
165,black,rook,queen,6
165,black,bishop,pawn,11
165,black,bishop,rook,4
165,black,bishop,bishop,13
165,black,bishop,knight,21
165,black,bishop,queen,1
165,black,knight,pawn,17
165,black,knight,rook,5
165,black,knight,bishop,13
165,black,knight,knight,13
165,black,knight,queen,5
165,black,queen,pawn,25
165,black,queen,rook,4
165,black,queen,bishop,15
165,black,queen,knight,8
165,black,queen,queen,11
165,black,king,pawn,10
165,black,king,rook,4
165,black,king,bishop,4
165,black,king,knight,3
165,black,king,queen,3
269,white,pawn,pawn,35
269,white,pawn,rook,1
269,white,pawn,bishop,7
269,white,pawn,knight,5
269,white,pawn,queen,1
269,white,rook,pawn,6
269,white,rook,rook,7
269,white,rook,bishop,2
269,white,rook,knight,2
269,white,rook,queen,0
269,white,bishop,pawn,8
269,white,bishop,rook,3
269,white,bishop,bishop,10
269,white,bishop,knight,12
269,white,bishop,queen,2
269,white,knight,pawn,25
269,white,knight,rook,4
269,white,knight,bishop,9
269,white,knight,knight,10
269,white,knight,queen,2
269,white,queen,pawn,5
269,white,queen,rook,6
269,white,queen,bishop,5
269,white,queen,knight,1
269,white,queen,queen,7
269,white,king,pawn,9
269,white,king,rook,1
269,white,king,bishop,1
269,white,king,knight,5
269,white,king,queen,1
269,black,pawn,pawn,32
269,black,pawn,rook,1
269,black,pawn,bishop,5
269,black,pawn,knight,9
269,black,pawn,queen,1
269,black,rook,pawn,7
269,black,rook,rook,10
269,black,rook,bishop,4
269,black,rook,knight,6
269,black,rook,queen,6
269,black,bishop,pawn,13
269,black,bishop,rook,2
269,black,bishop,bishop,9
269,black,bishop,knight,6
269,black,bishop,queen,2
269,black,knight,pawn,17
269,black,knight,rook,1
269,black,knight,bishop,9
