rating_diff,player,square,count
350,white,25,8
350,white,20,9
350,white,41,2
350,white,56,2
350,white,57,4
350,white,58,2
350,white,37,6
350,white,54,3
350,white,43,3
350,white,27,14
350,white,34,6
350,white,1,5
350,white,42,5
350,white,0,3
350,white,24,3
350,white,11,11
350,white,10,4
350,white,23,6
350,white,15,2
350,white,22,5
350,white,45,5
350,white,2,5
350,white,51,2
350,white,14,4
350,white,16,5
350,white,9,1
350,white,60,2
350,white,31,4
350,white,8,1
350,white,7,2
350,white,13,2
350,white,3,4
350,white,53,2
350,white,55,1
350,white,47,3
350,white,39,2
350,black,36,22
350,black,45,21
350,black,28,8
350,black,35,16
350,black,42,20
350,black,38,6
350,black,52,17
350,black,30,4
350,black,43,15
350,black,61,3
350,black,34,8
350,black,25,9
350,black,58,2
350,black,24,6
350,black,5,1
350,black,32,7
350,black,16,4
350,black,9,5
350,black,18,9
350,black,10,3
350,black,60,6
350,black,41,8
350,black,49,6
350,black,48,3
350,black,50,3
350,black,39,4
350,black,31,3
350,black,8,2
350,black,40,4
350,black,56,2
350,black,23,5
350,black,14,2
350,black,6,1
350,black,44,9
350,black,62,10
350,black,11,3
350,black,26,4
350,black,37,7
350,black,51,7
350,black,0,4
350,black,13,4
350,black,27,9
350,black,46,3
350,black,33,2
350,black,4,1
350,black,59,3
350,black,57,3
350,black,29,5
350,black,19,1
350,black,47,4
350,black,54,3
350,black,21,5
350,black,20,2
350,black,3,2
350,black,53,2
350,black,7,1
350,black,55,1
350,black,63,1
350,black,12,1
350,black,2,2
503,white,28,19
503,white,39,5
503,white,36,14
503,white,26,9
503,white,35,10
503,white,59,4
503,white,21,21
503,white,18,19
503,white,27,19
503,white,6,12
503,white,31,5
503,white,4,9
503,white,45,4
503,white,3,8
503,white,54,5
503,white,38,5
503,white,52,4
503,white,49,3
503,white,11,12
503,white,25,6
503,white,30,7
503,white,43,6
503,white,22,10
503,white,34,3
503,white,12,10
503,white,33,8
503,white,42,4
503,white,23,6
503,white,1,6
503,white,19,12
503,white,16,5
503,white,20,5
503,white,10,1
503,white,57,2
503,white,37,3
503,white,60,2
503,white,47,3
503,white,51,4
503,white,15,2
503,white,17,4
503,white,14,4
503,white,2,4
503,white,41,1
503,white,9,1
503,white,29,13
503,white,5,2
503,white,24,2
503,white,8,2
503,white,13,3
503,white,40,1
503,white,46,2
503,white,50,1
503,white,48,1
503,white,56,1
503,white,61,2
503,black,36,18
503,black,25,7
503,black,61,5
503,black,35,18
503,black,44,12
503,black,42,20
503,black,34,9
503,black,52,14
503,black,31,6
503,black,45,21
503,black,39,8
503,black,3,5
503,black,43,12
503,black,51,8
503,black,57,11
503,black,60,5
503,black,37,9
503,black,30,7
503,black,38,5
503,black,29,4
503,black,32,5
503,black,33,3
503,black,40,3
503,black,9,2
503,black,1,2
503,black,47,10
503,black,62,8
503,black,27,8
503,black,50,2
503,black,12,2
503,black,28,10
503,black,59,6
503,black,55,3
503,black,46,7
503,black,2,3
503,black,21,7
503,black,58,4
503,black,18,4
503,black,41,5
503,black,10,1
503,black,24,1
503,black,4,1
503,black,54,5
503,black,63,2
503,black,14,1
503,black,19,3
503,black,11,3
503,black,13,1
503,black,20,1
503,black,0,1
503,black,7,1
503,black,53,2
503,black,15,1
503,black,22,1
503,black,49,1
503,black,17,3
503,black,56,1
508,white,27,5
508,white,28,6
508,white,18,4
508,white,19,2
508,white,36,5
508,white,22,5
508,white,21,4
508,white,33,2
508,white,35,5
508,white,51,3
508,white,26,4
508,white,20,3
508,white,16,2
508,white,38,2
508,white,44,5
508,white,47,3
508,white,39,2
508,white,25,2
508,white,34,1
508,white,43,2
508,white,37,4
508,white,6,2
508,white,14,1
508,white,45,4
508,white,2,1
508,white,10,1
508,white,3,1
508,white,42,2
508,white,48,3
508,white,40,2
508,white,52,1
508,white,13,1
508,white,29,1
508,white,8,1
508,white,31,1
508,white,17,1
508,white,63,1
508,white,56,1
508,white,59,1
508,black,40,1
508,black,33,3
508,black,49,2
508,black,45,4
508,black,14,1
508,black,28,1
508,black,7,1
508,black,36,3
508,black,42,3
508,black,43,6
508,black,51,7
508,black,52,4
508,black,58,1
508,black,34,2
508,black,37,6
508,black,47,5
508,black,60,1
508,black,62,1
508,black,29,2
508,black,46,4
508,black,44,8
508,black,22,2
508,black,61,4
508,black,63,1
508,black,53,1
508,black,26,2
508,black,16,1
508,black,39,5
508,black,54,2
508,black,31,2
508,black,13,1
508,black,38,2
508,black,35,1
508,black,19,2
508,black,10,1
508,black,25,1
508,black,30,1
508,black,23,1
469,white,30,2
469,white,27,5
469,white,18,6
469,white,14,1
469,white,38,5
469,white,31,5
469,white,22,2
469,white,36,5
469,white,21,7
469,white,20,3
469,white,29,3
469,white,45,4
469,white,9,1
469,white,47,3
469,white,54,1
469,white,26,8
469,white,12,7
469,white,5,2
469,white,28,7
469,white,17,1
469,white,19,3
469,white,6,1
469,white,46,1
469,white,34,2
469,white,53,5
469,white,39,3
469,white,35,5
469,white,11,2
469,white,10,1
469,white,44,1
469,white,3,1
469,white,43,3
469,white,33,4
469,white,32,2
469,white,24,2
469,white,4,1
469,white,1,2
469,white,40,1
469,white,25,1
469,white,51,2
469,white,60,1
469,white,52,1
469,white,48,1
469,white,41,1
469,white,59,1
469,white,49,1
469,black,35,8
469,black,42,9
469,black,45,6
469,black,44,5
469,black,47,5
469,black,38,3
469,black,27,3
469,black,54,2
469,black,62,2
469,black,41,4
469,black,31,4
469,black,34,5
469,black,40,4
469,black,18,1
469,black,9,3
469,black,26,3
469,black,43,4
469,black,37,3
469,black,46,3
469,black,39,3
469,black,25,5
469,black,10,3
469,black,51,4
469,black,61,3
469,black,48,2
469,black,56,2
469,black,36,2
469,black,30,2
469,black,50,1
469,black,7,1
469,black,0,2
469,black,52,4
469,black,53,2
469,black,12,1
469,black,59,2
469,black,60,2
469,black,33,1
469,black,1,1
469,black,32,1
469,black,29,1
465,white,27,2
465,white,21,2
465,white,29,3
465,white,11,4
465,white,23,1
465,white,30,2
465,white,36,3
465,white,22,2
465,white,28,2
465,white,14,2
465,white,25,2
465,white,3,2
465,white,49,1
465,white,56,1
465,white,42,1
465,white,16,1
465,white,4,1
465,white,35,2
465,white,13,1
465,white,26,1
465,white,51,1
465,white,48,1
465,white,34,2
465,white,53,1
465,white,18,2
465,white,33,2
465,white,37,1
465,white,39,1
465,white,47,1
465,white,44,1
465,white,55,1
465,white,63,1
465,white,19,1
465,white,6,1
465,black,35,4
465,black,45,2
465,black,42,3
465,black,30,2
465,black,37,1
465,black,46,1
465,black,36,2
465,black,51,1
465,black,28,2
465,black,34,5
465,black,3,2
465,black,24,1
465,black,18,2
465,black,59,3
465,black,44,2
465,black,52,1
465,black,58,2
465,black,60,3
465,black,49,2
465,black,40,1
465,black,32,1
465,black,33,2
465,black,38,1
465,black,39,2
465,black,41,1
465,black,43,1
465,black,27,1
788,white,28,1
669,white,28,6
669,white,21,12
669,white,27,9
669,white,39,3
669,white,26,5
669,white,45,1
669,white,16,2
669,white,33,3
669,white,35,1
669,white,3,4
669,white,10,3
669,white,11,5
669,white,18,8
669,white,36,5
669,white,38,2
669,white,53,3
669,white,31,2
669,white,23,2
669,white,2,3
669,white,22,4
669,white,4,1
669,white,12,4
669,white,5,1
669,white,19,1
669,white,6,3
669,white,42,3
669,white,44,2
669,white,34,1
669,white,15,1
669,white,29,3
669,white,50,1
669,white,24,1
669,white,47,1
669,white,14,2
669,black,36,7
669,black,42,9
669,black,27,6
669,black,34,4
669,black,46,3
669,black,45,6
669,black,28,2
669,black,43,6
669,black,10,2
669,black,13,3
669,black,37,1
669,black,7,1
669,black,54,1
669,black,30,5
669,black,3,2
669,black,62,4
669,black,53,3
669,black,32,1
669,black,22,1
669,black,41,1
669,black,9,2
669,black,20,1
669,black,18,1
669,black,11,5
669,black,44,5
669,black,21,3
669,black,35,4
669,black,25,2
669,black,47,1
669,black,40,1
669,black,51,4
669,black,59,2
669,black,52,3
669,black,61,1
669,black,29,1
669,black,12,1
669,black,14,1
669,black,31,1
621,white,27,2
621,white,28,4
621,white,39,1
621,white,18,3
621,white,21,3
621,white,34,1
621,white,19,3
621,white,30,1
621,white,37,1
621,white,25,1
621,white,12,2
621,white,13,1
621,white,16,1
621,white,29,2
621,white,26,1
621,white,5,1
621,white,35,2
621,white,41,1
621,white,43,1
621,white,36,1
621,white,33,1
621,white,42,2
621,white,56,1
621,black,36,3
621,black,35,2
621,black,27,1
621,black,37,2
621,black,28,2
621,black,21,1
621,black,52,1
621,black,12,1
621,black,3,1
621,black,31,2
621,black,7,1
621,black,0,1
621,black,15,1
621,black,29,1
621,black,34,2
621,black,41,2
621,black,39,1
621,black,43,2
621,black,44,1
621,black,30,1
621,black,46,1
621,black,51,2
621,black,42,2
621,black,19,1
547,white,28,10
547,white,21,9
547,white,36,4
547,white,27,8
547,white,26,7
547,white,17,3
547,white,38,2
547,white,18,6
547,white,2,8
547,white,49,2
547,white,56,2
547,white,1,1
547,white,10,2
547,white,12,1
547,white,20,6
547,white,6,2
547,white,25,3
547,white,16,2
547,white,35,6
547,white,33,3
547,white,11,5
547,white,40,5
547,white,24,4
547,white,32,4
547,white,58,2
547,white,34,2
547,white,13,1
547,white,30,1
547,white,41,1
547,white,31,2
547,white,39,2
547,white,44,5
547,white,53,1
547,white,29,2
547,white,22,2
547,white,42,1
547,white,51,2
547,white,47,3
547,white,55,3
547,white,7,1
547,white,50,4
547,white,48,2
547,white,43,2
547,white,59,2
547,white,23,2
547,white,3,1
547,white,19,1
547,white,54,1
547,white,52,1
547,white,46,1
547,black,36,10
547,black,45,9
547,black,35,6
547,black,43,6
547,black,41,2
547,black,44,11
547,black,34,6
547,black,38,4
547,black,51,6
547,black,26,2
547,black,32,2
547,black,16,2
547,black,9,1
547,black,25,3
547,black,42,6
547,black,46,2
547,black,27,4
547,black,54,2
547,black,62,3
547,black,58,2
547,black,50,2
547,black,40,9
547,black,2,3
547,black,18,1
547,black,37,3
547,black,28,3
547,black,53,2
547,black,47,2
547,black,48,4
547,black,56,1
547,black,22,4
547,black,19,1
547,black,55,3
547,black,60,2
547,black,63,1
547,black,29,1
547,black,20,1
547,black,11,1
547,black,30,2
547,black,59,1
547,black,21,2
547,black,52,2
547,black,61,1
547,black,23,2
547,black,31,2
547,black,15,1
547,black,39,1
547,black,14,1
547,black,6,1
422,white,28,14
422,white,21,19
422,white,18,15
422,white,23,6
422,white,35,15
422,white,27,20
422,white,11,12
422,white,33,6
422,white,19,5
422,white,30,3
422,white,54,2
422,white,63,2
422,white,45,6
422,white,16,5
422,white,36,10
422,white,52,4
422,white,43,6
422,white,32,3
422,white,2,7
422,white,29,8
422,white,37,6
422,white,4,7
422,white,58,2
422,white,38,8
422,white,3,3
422,white,39,3
422,white,22,4
422,white,31,2
422,white,5,5
422,white,6,10
422,white,55,2
422,white,13,1
422,white,62,1
422,white,17,9
422,white,34,2
422,white,26,5
422,white,14,4
422,white,7,1
422,white,48,2
422,white,20,6
422,white,25,1
422,white,9,1
422,white,12,5
422,white,24,5
422,white,15,2
422,white,51,1
422,white,44,2
422,white,56,2
422,white,10,2
422,white,41,3
422,white,46,1
422,white,53,1
422,white,42,7
422,white,50,1
422,white,60,4
422,white,47,1
422,white,57,1
422,black,42,21
422,black,35,19
422,black,30,4
422,black,21,4
422,black,44,13
422,black,32,1
422,black,25,2
422,black,27,13
422,black,34,9
422,black,58,7
422,black,52,14
422,black,37,13
422,black,43,14
422,black,61,6
422,black,57,2
422,black,41,7
422,black,36,14
422,black,28,6
422,black,19,3
422,black,56,2
422,black,10,3
422,black,60,8
422,black,45,13
422,black,62,9
422,black,39,4
422,black,20,5
422,black,53,2
422,black,12,4
422,black,5,2
422,black,26,5
422,black,18,3
422,black,13,2
422,black,14,1
422,black,40,6
422,black,48,2
422,black,50,3
422,black,2,2
422,black,29,4
422,black,11,1
422,black,33,3
422,black,15,2
422,black,49,2
422,black,51,4
422,black,59,3
422,black,46,4
422,black,54,2
422,black,16,2
422,black,9,1
422,black,47,1
422,black,8,1
422,black,7,1
422,black,4,1
422,black,38,1
422,black,63,1
1155,white,28,1
1155,white,26,1
1155,white,21,1
1155,white,36,1
1155,black,34,1
1155,black,44,1
1155,black,42,1
1155,black,36,1
452,white,28,11
452,white,26,6
452,white,21,11
452,white,19,4
452,white,38,5
452,white,22,19
452,white,47,1
452,white,27,9
452,white,35,3
452,white,18,9
452,white,12,4
452,white,6,5
452,white,31,2
452,white,23,2
452,white,4,3
452,white,36,4
452,white,52,5
452,white,51,2
452,white,20,4
452,white,16,3
452,white,10,3
452,white,29,6
452,white,25,2
452,white,9,1
452,white,11,3
452,white,5,2
452,white,17,2
452,white,34,1
452,white,59,2
452,white,3,2
452,white,61,1
452,white,15,1
452,white,13,2
452,white,37,5
452,white,39,5
452,white,7,5
452,white,45,2
452,white,30,2
452,white,44,3
452,white,60,2
452,white,53,1
452,white,33,1
452,white,1,1
452,white,55,1
452,black,36,5
452,black,42,6
452,black,45,9
452,black,34,5
452,black,62,5
452,black,43,3
452,black,39,5
452,black,22,2
452,black,27,3
452,black,44,8
452,black,35,10
452,black,52,7
452,black,47,2
452,black,60,5
452,black,51,4
452,black,61,4
452,black,37,5
452,black,19,2
452,black,50,2
452,black,46,3
452,black,33,1
452,black,32,3
452,black,30,5
452,black,40,3
452,black,54,1
452,black,41,3
452,black,57,1
452,black,25,2
452,black,18,3
452,black,26,4
452,black,17,3
452,black,59,1
452,black,3,1
452,black,53,2
452,black,29,1
452,black,28,9
452,black,38,4
452,black,31,4
452,black,23,3
452,black,21,2
452,black,1,3
452,black,10,1
452,black,55,1
452,black,24,1
452,black,8,2
452,black,16,2
452,black,0,1
452,black,13,1
452,black,12,1
452,black,49,1
629,white,27,3
629,white,21,3
629,white,28,3
629,white,36,2
629,white,18,2
629,white,33,1
629,white,6,1
629,white,23,1
629,white,29,1
629,white,42,2
629,white,19,1
629,white,3,1
629,white,4,1
629,white,15,1
629,white,43,1
629,white,11,1
629,white,12,1
629,white,24,1
629,white,41,1
629,white,60,2
629,white,57,1
629,white,30,1
629,black,44,1
629,black,43,3
629,black,45,4
629,black,25,1
629,black,28,1
629,black,36,1
629,black,42,3
629,black,27,1
629,black,51,2
629,black,52,3
629,black,62,1
629,black,40,1
629,black,59,1
629,black,39,1
629,black,46,1
629,black,35,1
629,black,60,2
629,black,49,1
629,black,54,1
488,white,28,8
488,white,26,7
488,white,21,8
488,white,19,4
488,white,20,5
488,white,23,7
488,white,38,6
488,white,22,7
488,white,44,3
488,white,31,4
488,white,5,5
488,white,35,11
488,white,45,2
488,white,30,4
488,white,11,7
488,white,1,3
488,white,3,5
488,white,39,3
488,white,12,6
488,white,36,5
488,white,51,3
488,white,46,3
488,white,13,2
488,white,52,3
488,white,58,1
488,white,43,2
488,white,14,3
488,white,15,2
488,white,6,4
488,white,7,2
488,white,27,5
488,white,18,6
488,white,4,3
488,white,17,5
488,white,47,2
488,white,25,6
488,white,16,5
488,white,37,4
488,white,53,1
488,white,2,3
488,white,10,1
488,white,34,1
488,white,41,1
488,white,32,1
488,white,8,1
488,white,48,2
488,white,54,1
488,white,33,2
488,white,29,2
488,white,56,1
488,white,60,1
488,white,61,1
488,white,59,1
488,white,55,1
488,white,9,1
488,black,36,8
488,black,34,5
488,black,45,8
488,black,42,6
488,black,20,4
488,black,62,7
488,black,43,9
488,black,30,3
488,black,51,5
488,black,44,5
488,black,52,6
488,black,46,6
488,black,35,11
488,black,28,6
488,black,33,2
488,black,59,3
488,black,9,1
488,black,10,3
488,black,29,5
488,black,31,2
488,black,26,1
488,black,3,2
488,black,14,2
488,black,23,2
488,black,13,3
488,black,39,1
488,black,27,5
488,black,11,3
488,black,8,2
488,black,32,3
488,black,53,2
488,black,24,1
488,black,38,5
488,black,21,2
488,black,22,2
488,black,5,3
488,black,40,3
488,black,47,3
488,black,50,2
488,black,61,4
488,black,25,7
488,black,2,1
488,black,4,1
488,black,54,2
488,black,37,5
488,black,41,1
488,black,58,3
488,black,60,1
488,black,48,1
488,black,57,1
488,black,15,1
488,black,6,1
488,black,19,4
488,black,49,1
488,black,63,1
488,black,56,1
488,black,12,1
488,black,16,1
494,white,28,5
494,white,21,6
494,white,35,4
494,white,19,2
494,white,20,4
494,white,18,7
494,white,50,4
494,white,44,4
494,white,29,4
494,white,26,9
494,white,27,7
494,white,57,2
494,white,6,3
494,white,11,5
494,white,37,2
494,white,4,2
494,white,51,5
494,white,49,3
494,white,43,2
494,white,47,2
494,white,22,3
494,white,59,2
494,white,33,2
494,white,40,2
494,white,52,1
494,white,23,2
494,white,12,2
494,white,16,3
494,white,36,6
494,white,38,4
494,white,2,3
494,white,30,2
494,white,48,2
494,white,25,2
494,white,3,2
494,white,17,2
494,white,10,1
494,white,34,2
494,white,42,1
494,white,1,1
494,white,15,1
494,white,24,1
494,white,53,1
494,white,13,1
494,white,9,1
494,white,55,1
494,black,44,7
494,black,35,7
494,black,52,3
494,black,34,2
494,black,27,3
494,black,51,6
494,black,26,5
494,black,41,2
494,black,45,9
494,black,57,2
494,black,25,2
494,black,61,4
494,black,49,1
494,black,59,3
494,black,46,4
494,black,37,2
494,black,47,4
494,black,43,4
494,black,38,5
494,black,33,2
494,black,40,1
494,black,54,2
494,black,42,3
494,black,62,2
494,black,28,4
494,black,11,1
494,black,36,8
494,black,53,1
494,black,23,2
494,black,60,2
494,black,29,1
494,black,31,3
494,black,7,1
494,black,15,2
494,black,22,1
494,black,19,1
494,black,2,1
494,black,20,2
494,black,18,2
494,black,30,3
494,black,39,1
494,black,14,1
494,black,55,1
494,black,58,1
494,black,13,1
494,black,9,1
494,black,32,1
494,black,24,1
494,black,16,1
553,white,19,2
553,white,28,6
553,white,26,2
553,white,17,1
553,white,21,2
553,white,30,2
553,white,24,2
553,white,23,2
553,white,38,2
553,white,14,4
553,white,9,1
553,white,12,4
553,white,11,2
553,white,8,1
553,white,7,1
553,white,27,5
553,white,29,5
553,white,5,1
553,white,15,1
553,white,35,2
553,white,3,1
553,white,44,1
553,white,25,3
553,white,36,5
553,white,22,2
553,white,31,2
553,white,45,4
553,white,18,3
553,white,33,2
553,white,49,1
553,white,13,1
553,white,51,2
553,white,42,4
553,white,52,2
553,white,56,1
553,white,60,1
553,white,2,2
553,white,43,2
553,white,58,1
553,white,62,1
553,white,40,1
553,white,32,2
553,white,55,2
553,white,39,1
553,white,47,1
553,white,63,1
553,white,54,1
553,white,57,1
553,white,34,1
553,white,16,1
553,black,42,9
553,black,41,4
553,black,36,5
553,black,45,6
553,black,52,5
553,black,43,5
553,black,37,2
553,black,30,2
553,black,44,3
553,black,46,1
553,black,51,5
553,black,58,2
553,black,32,6
553,black,54,2
553,black,23,1
553,black,39,2
553,black,27,3
553,black,53,1
553,black,14,1
553,black,31,2
553,black,29,1
553,black,61,2
553,black,15,2
553,black,8,1
553,black,18,1
553,black,21,2
553,black,57,1
553,black,11,1
553,black,28,3
553,black,7,1
553,black,6,1
553,black,4,1
553,black,35,4
553,black,59,3
553,black,40,2
553,black,60,2
553,black,34,2
553,black,26,1
553,black,50,1
866,white,19,1
866,white,28,1
866,white,26,1
866,white,21,1
866,white,30,1
866,white,23,1
866,white,17,1
866,white,24,1
866,black,36,1
866,black,34,1
866,black,45,1
866,black,62,1
866,black,42,1
866,black,27,1
866,black,28,1
866,black,31,1
717,white,28,4
717,white,27,5
717,white,35,6
717,white,21,6
717,white,20,4
717,white,36,7
717,white,29,2
717,white,39,1
717,white,33,1
717,white,42,2
717,white,6,4
717,white,18,6
717,white,4,4
717,white,63,1
717,white,12,2
717,white,23,2
717,white,22,2
717,white,19,4
717,white,43,1
717,white,26,4
717,white,16,1
717,white,48,1
717,white,52,1
717,white,59,2
717,white,53,1
717,white,3,1
717,white,54,1
717,white,50,1
717,white,25,1
717,white,11,2
717,white,37,1
717,white,44,1
717,white,14,1
717,white,17,1
717,white,49,1
717,white,40,1
717,black,44,3
717,black,35,10
717,black,52,4
717,black,37,1
717,black,29,1
717,black,42,7
717,black,46,2
717,black,54,2
717,black,40,1
717,black,45,6
717,black,30,3
717,black,36,7
717,black,41,1
717,black,51,4
717,black,27,4
717,black,12,1
717,black,59,4
717,black,43,1
717,black,39,1
717,black,31,1
717,black,25,1
717,black,26,2
717,black,58,1
717,black,38,1
717,black,60,2
717,black,61,2
717,black,33,2
717,black,28,1
717,black,32,1
717,black,34,1
717,black,62,1
717,black,21,1
717,black,18,1
717,black,57,1
685,white,19,3
685,white,28,2
685,white,26,3
685,white,11,2
685,white,21,3
685,white,24,1
685,white,36,1
685,white,3,1
685,white,5,1
685,white,12,1
685,white,27,1
685,white,4,1
685,white,22,1
685,white,14,1
685,white,34,2
685,white,23,1
685,white,0,1
685,white,48,1
685,white,31,1
685,white,56,1
685,black,35,1
685,black,36,3
685,black,26,3
685,black,25,1
685,black,11,3
685,black,27,3
685,black,9,1
685,black,30,2
685,black,3,1
685,black,18,1
685,black,42,1
685,black,0,1
685,black,58,1
685,black,45,1
685,black,28,1
685,black,24,1
685,black,37,1
685,black,38,1
685,black,39,1
607,white,27,5
607,white,21,8
607,white,20,3
607,white,36,6
607,white,33,2
607,white,23,1
607,white,12,1
607,white,42,1
607,white,24,1
607,white,18,12
607,white,22,1
607,white,47,2
607,white,30,2
607,white,11,6
607,white,29,2
607,white,38,1
607,white,31,2
607,white,3,1
607,white,50,3
607,white,28,6
607,white,39,1
607,white,46,1
607,white,44,1
607,white,52,1
607,white,51,1
607,white,2,3
607,white,4,5
607,white,19,6
607,white,55,1
607,white,26,2
607,white,17,4
607,white,6,3
607,white,35,4
607,white,48,2
607,white,56,2
607,white,59,2
607,white,49,3
607,white,58,2
607,white,9,1
607,white,37,1
607,white,7,1
607,white,16,1
607,white,34,1
607,white,1,1
607,white,43,1
607,black,35,6
607,black,45,8
607,black,34,3
607,black,42,5
607,black,37,3
607,black,44,5
607,black,52,9
607,black,41,2
607,black,62,5
607,black,27,5
607,black,24,1
607,black,28,4
607,black,40,2
607,black,39,2
607,black,46,6
607,black,47,2
607,black,57,2
607,black,9,4
607,black,19,3
607,black,61,1
607,black,25,4
607,black,18,5
607,black,43,3
607,black,36,3
607,black,51,4
607,black,53,1
607,black,60,3
607,black,17,2
607,black,58,2
607,black,59,3
607,black,4,2
607,black,32,1
607,black,11,1
607,black,20,1
607,black,5,1
570,white,28,7
570,white,21,8
570,white,26,9
570,white,35,3
570,white,33,4
570,white,42,5
570,white,19,6
570,white,44,8
570,white,36,5
570,white,6,4
570,white,16,4
570,white,18,6
570,white,59,3
570,white,2,3
570,white,4,3
570,white,52,1
570,white,48,1
570,white,23,4
570,white,25,2
570,white,30,4
570,white,41,2
570,white,49,1
570,white,56,2
570,white,27,4
570,white,29,6
570,white,37,2
570,white,12,2
570,white,20,4
570,white,5,3
570,white,34,2
570,white,38,2
570,white,60,1
570,white,13,3
570,white,11,2
570,white,31,1
570,white,24,3
570,white,17,1
570,white,22,3
570,white,54,2
570,white,14,1
570,white,47,1
570,white,3,1
570,white,39,1
570,white,63,1
570,white,32,1
570,white,57,1
570,white,58,1
570,white,45,1
570,black,36,3
570,black,42,10
570,black,35,8
570,black,25,3
570,black,37,4
570,black,44,9
570,black,45,8
570,black,51,1
570,black,34,5
570,black,19,2
570,black,2,1
570,black,59,3
570,black,46,2
570,black,52,5
570,black,38,2
570,black,61,2
570,black,62,4
570,black,39,4
570,black,30,3
570,black,63,2
570,black,31,1
570,black,22,1
570,black,43,2
570,black,27,3
570,black,40,3
570,black,33,2
570,black,49,2
570,black,28,8
570,black,5,2
570,black,58,3
570,black,50,1
570,black,53,2
570,black,60,5
570,black,14,3
570,black,23,2
570,black,18,2
570,black,24,2
570,black,21,2
570,black,41,2
570,black,3,1
570,black,7,1
570,black,54,2
570,black,47,1
570,black,26,2
570,black,32,2
570,black,57,2
570,black,16,1
570,black,9,1
596,white,28,1
596,white,21,2
596,white,26,1
596,white,6,1
596,white,38,1
596,white,35,2
596,white,53,2
596,black,36,1
596,black,42,1
596,black,43,1
596,black,45,1
596,black,35,2
596,black,53,1
596,black,60,1
596,black,27,1
855,white,26,2
855,white,22,1
855,white,14,1
855,white,24,1
855,white,10,1
855,white,21,2
855,white,18,1
855,white,32,1
855,white,36,1
855,white,35,3
855,white,50,2
855,white,56,1
855,white,37,1
855,white,6,1
855,white,42,2
855,white,43,1
855,white,45,2
855,white,52,1
855,white,63,1
855,black,36,1
855,black,35,2
855,black,26,1
855,black,42,2
855,black,44,2
855,black,32,1
855,black,8,1
855,black,21,1
855,black,41,1
855,black,52,2
855,black,45,2
855,black,59,1
855,black,43,1
855,black,60,2
855,black,61,3
855,black,62,1
855,black,12,1
752,white,28,4
752,white,21,4
752,white,33,1
752,white,24,1
752,white,6,4
752,white,17,3
752,white,4,4
752,white,27,7
752,white,26,6
752,white,44,6
752,white,36,5
752,white,43,2
752,white,23,2
752,white,7,1
752,white,20,3
752,white,11,3
752,white,25,3
752,white,16,1
752,white,18,2
752,white,12,1
752,white,35,1
752,white,1,1
752,white,49,1
752,white,45,1
752,white,54,3
752,white,38,2
752,white,37,1
752,white,9,1
752,white,19,2
752,white,22,1
752,white,14,1
752,white,5,2
752,white,15,1
752,white,29,1
752,white,3,1
752,white,31,1
752,white,47,1
752,white,61,1
752,black,36,4
752,black,42,5
752,black,40,3
752,black,45,5
752,black,33,1
752,black,52,1
752,black,43,7
752,black,27,2
752,black,62,4
752,black,26,2
752,black,44,8
752,black,35,3
752,black,31,2
752,black,13,2
752,black,5,2
752,black,25,4
752,black,51,4
752,black,17,1
752,black,41,2
752,black,59,1
752,black,39,2
752,black,47,2
752,black,61,1
752,black,54,4
752,black,55,1
752,black,46,2
752,black,30,2
752,black,60,1
752,black,34,1
752,black,32,1
752,black,58,1
752,black,28,1
752,black,23,1
752,black,50,1
545,white,28,16
545,white,27,12
545,white,18,9
545,white,11,12
545,white,38,11
545,white,52,5
545,white,35,11
545,white,2,5
545,white,25,2
545,white,21,16
545,white,23,4
545,white,19,7
545,white,4,4
545,white,36,4
545,white,5,4
545,white,26,12
545,white,34,3
545,white,43,3
545,white,50,5
545,white,44,5
545,white,30,4
545,white,53,2
545,white,20,6
545,white,6,4
545,white,31,6
545,white,29,5
545,white,15,2
545,white,22,4
545,white,3,2
545,white,14,3
545,white,33,2
545,white,42,1
545,white,40,1
545,white,37,2
545,white,45,4
545,white,16,1
545,white,13,4
545,white,51,2
545,white,17,5
545,white,10,2
545,white,12,3
545,white,8,1
545,white,9,1
545,white,49,1
545,white,58,1
545,white,39,5
545,white,46,2
545,white,47,1
545,white,54,1
545,white,60,1
545,white,62,1
545,white,55,1
545,white,32,1
545,black,44,7
545,black,35,8
545,black,28,6
545,black,52,8
545,black,37,3
545,black,45,13
545,black,62,7
545,black,25,5
545,black,8,3
545,black,20,6
545,black,42,14
545,black,12,1
545,black,19,4
545,black,4,1
545,black,26,5
545,black,5,3
545,black,14,2
545,black,23,4
545,black,15,2
545,black,11,2
545,black,9,1
545,black,41,3
545,black,59,4
545,black,50,2
545,black,30,3
545,black,46,6
545,black,39,9
545,black,36,9
545,black,43,6
545,black,40,5
545,black,47,4
545,black,51,6
545,black,38,7
545,black,58,4
545,black,31,1
545,black,63,1
545,black,21,1
545,black,27,4
545,black,60,3
545,black,34,6
545,black,24,4
545,black,56,2
545,black,61,2
545,black,48,1
545,black,49,2
545,black,57,2
545,black,32,2
545,black,17,2
545,black,16,5
545,black,29,3
545,black,0,2
545,black,53,1
545,black,22,1
545,black,55,2
545,black,33,1
545,black,54,3
545,black,18,2
545,black,3,1
545,black,13,1
643,white,27,3
643,white,20,4
643,white,26,1
643,white,34,2
643,white,33,1
643,white,24,1
643,white,42,2
643,white,51,1
643,white,12,1
